user_id,product,signup_date,plan_type,country,platform,signup_source,ab_variant,segment,activated,d7_retained,d30_retained
u_006307,ChatGPT,2025-12-08,free,SG,ios,direct,control,casual_explorer,True,True,False
u_006308,Gemini,2026-01-03,free,US,ios,organic_search,treatment,task_triager,True,False,False
u_006309,Grok,2025-12-14,pro,US,web,app_store,control,power_user,False,False,False
u_006310,Gemini,2026-03-30,free,BR,web,referral,treatment,task_triager,False,False,False
u_006311,Gemini,2025-12-30,free,IN,web,referral,control,task_triager,True,True,True
u_006312,Claude,2026-03-24,pro,GB,android,social_media,treatment,power_user,True,False,False
u_006313,Claude,2025-11-30,pro,US,web,organic_search,treatment,power_user,False,False,False
u_006314,Claude,2026-02-09,free,IN,web,referral,control,casual_explorer,True,True,False
u_006315,ChatGPT,2026-01-17,free,IN,web,social_media,treatment,task_triager,True,False,False
u_006316,Gemini,2026-03-16,pro,US,android,social_media,treatment,casual_explorer,True,True,True
u_006317,ChatGPT,2025-12-17,free,IN,web,direct,treatment,casual_explorer,False,False,False
u_006318,Claude,2025-11-11,team,DE,web,organic_search,control,casual_explorer,True,False,False
u_006319,Claude,2025-11-28,pro,IN,web,organic_search,treatment,task_triager,True,False,False
u_006320,ChatGPT,2026-01-29,free,BR,android,organic_search,control,power_user,True,False,False
u_006321,Claude,2026-03-19,free,BR,ios,social_media,control,power_user,True,False,False
u_006322,ChatGPT,2026-03-29,free,GB,ios,organic_search,control,task_triager,True,False,False
u_006323,Gemini,2026-02-17,free,DE,ios,referral,treatment,casual_explorer,True,False,False
u_006324,ChatGPT,2025-12-21,free,US,web,direct,control,casual_explorer,True,True,False
u_006325,ChatGPT,2025-12-06,free,US,ios,paid_ad,control,power_user,False,False,False
u_006326,Grok,2025-12-06,free,US,web,app_store,control,casual_explorer,False,False,False
u_006327,Gemini,2026-03-07,free,IN,web,direct,treatment,task_triager,True,True,False
u_006328,Gemini,2026-03-22,free,CA,ios,organic_search,control,casual_explorer,False,False,False
u_006329,ChatGPT,2026-02-10,free,US,web,social_media,treatment,casual_explorer,False,False,False
u_006330,ChatGPT,2026-01-25,pro,US,web,referral,treatment,power_user,True,True,True
u_006331,Grok,2025-11-20,free,DE,web,paid_ad,control,task_triager,False,False,False
u_006332,Grok,2026-01-03,free,US,ios,referral,treatment,casual_explorer,True,True,False
u_006333,Grok,2026-01-07,team,US,ios,paid_ad,control,casual_explorer,True,False,False
u_006334,ChatGPT,2026-03-20,pro,US,android,social_media,treatment,task_triager,True,False,False
u_006335,Claude,2025-11-13,pro,IN,ios,social_media,control,casual_explorer,False,False,False
u_006336,ChatGPT,2025-11-16,team,IN,web,paid_ad,treatment,casual_explorer,True,False,False
u_006337,ChatGPT,2025-12-05,pro,NG,android,organic_search,control,casual_explorer,True,False,False
u_006338,Claude,2026-03-23,free,NG,ios,social_media,control,casual_explorer,True,True,False
u_006339,Gemini,2026-01-26,team,IN,ios,referral,treatment,task_triager,True,True,False
u_006340,ChatGPT,2025-11-27,free,CA,ios,social_media,treatment,casual_explorer,True,False,False
u_006341,ChatGPT,2025-11-07,pro,FR,web,direct,control,power_user,True,False,False
u_006342,Claude,2025-11-01,pro,BR,android,organic_search,treatment,casual_explorer,True,False,False
u_006343,ChatGPT,2026-02-12,free,IN,ios,organic_search,treatment,casual_explorer,False,False,False
u_006344,Grok,2025-11-18,free,IN,ios,direct,control,power_user,True,True,False
u_006345,Claude,2025-11-04,free,IN,ios,direct,treatment,casual_explorer,True,False,False
u_006346,ChatGPT,2026-03-30,free,IN,ios,referral,control,power_user,True,True,False
u_006347,Grok,2025-12-21,free,IN,web,organic_search,control,casual_explorer,False,False,False
u_006348,ChatGPT,2025-12-18,free,IN,web,organic_search,treatment,task_triager,False,False,False
u_006349,ChatGPT,2026-03-11,free,AU,web,referral,control,casual_explorer,True,True,False
u_006350,Claude,2025-11-07,free,US,web,organic_search,treatment,casual_explorer,True,True,False
u_006351,ChatGPT,2025-12-30,free,IN,ios,social_media,control,task_triager,True,True,True
u_006352,Gemini,2025-12-20,free,NG,ios,organic_search,control,task_triager,False,False,False
u_006353,Claude,2026-01-05,free,IN,web,organic_search,treatment,task_triager,False,False,False
u_006354,ChatGPT,2026-03-17,free,IN,web,referral,control,task_triager,True,False,False
u_006355,Gemini,2026-01-12,free,SG,web,referral,treatment,casual_explorer,True,False,False
u_006356,Grok,2025-12-15,free,US,ios,app_store,treatment,casual_explorer,True,True,True
u_006357,Grok,2025-11-18,free,AU,web,direct,treatment,task_triager,True,False,False
u_006358,ChatGPT,2025-11-07,free,FR,web,organic_search,control,task_triager,False,False,False
u_006359,ChatGPT,2025-12-24,free,IN,web,social_media,control,casual_explorer,False,False,False
u_006360,Claude,2026-01-18,pro,US,ios,direct,treatment,casual_explorer,True,True,False
u_006361,ChatGPT,2026-02-25,free,IN,android,referral,control,casual_explorer,True,True,True
u_006362,ChatGPT,2026-03-02,pro,DE,android,referral,control,casual_explorer,True,True,False
u_006363,ChatGPT,2025-11-15,free,GB,web,organic_search,control,power_user,True,False,False
u_006364,ChatGPT,2026-02-01,free,SG,web,paid_ad,treatment,power_user,False,False,False
u_006365,ChatGPT,2026-03-05,free,IN,web,social_media,treatment,task_triager,True,False,False
u_006366,ChatGPT,2026-01-01,free,NG,ios,organic_search,control,casual_explorer,True,True,False
u_006367,Claude,2026-03-21,free,IN,web,referral,control,power_user,True,False,False
u_006368,Gemini,2026-01-30,free,IN,ios,organic_search,control,casual_explorer,True,False,False
u_006369,Gemini,2026-03-05,free,BR,web,social_media,control,task_triager,False,False,False
u_006370,Claude,2026-03-06,free,CA,web,referral,control,task_triager,True,True,False
u_006371,Gemini,2026-02-26,pro,IN,web,direct,control,task_triager,True,True,False
u_006372,ChatGPT,2026-03-31,free,FR,ios,social_media,treatment,casual_explorer,True,False,False
u_006373,ChatGPT,2025-11-24,free,DE,ios,organic_search,control,casual_explorer,True,False,False
u_006374,Gemini,2026-01-24,free,IN,android,direct,control,task_triager,False,False,False
u_006375,ChatGPT,2026-03-23,pro,AU,ios,organic_search,treatment,task_triager,True,True,False
u_006376,ChatGPT,2025-11-24,free,IN,android,social_media,treatment,task_triager,True,True,False
u_006377,ChatGPT,2026-03-02,free,US,web,referral,control,power_user,True,False,False
u_006378,Claude,2025-11-08,free,IN,web,organic_search,treatment,casual_explorer,True,False,False
u_006379,ChatGPT,2026-01-25,free,FR,ios,referral,treatment,task_triager,True,False,False
u_006380,ChatGPT,2026-01-11,pro,US,android,social_media,treatment,task_triager,True,False,False
u_006381,Claude,2026-03-28,free,US,ios,organic_search,control,task_triager,True,False,False
u_006382,Claude,2025-12-16,free,US,web,organic_search,control,task_triager,True,False,False
u_006383,ChatGPT,2025-11-16,free,GB,android,social_media,control,casual_explorer,True,True,False
u_006384,Claude,2026-03-16,free,CA,android,referral,control,casual_explorer,True,True,False
u_006385,Claude,2026-01-16,pro,IN,web,referral,control,power_user,True,True,True
u_006386,Grok,2025-12-08,free,US,web,organic_search,control,casual_explorer,True,False,False
u_006387,Grok,2025-12-06,free,US,android,paid_ad,control,casual_explorer,True,True,False
u_006388,ChatGPT,2026-03-15,free,NG,web,referral,control,casual_explorer,False,False,False
u_006389,Gemini,2025-11-21,free,GB,web,social_media,treatment,casual_explorer,False,False,False
u_006390,Gemini,2025-12-19,free,IN,android,referral,control,casual_explorer,False,False,False
u_006391,ChatGPT,2026-02-24,pro,BR,web,organic_search,control,casual_explorer,False,False,False
u_006392,ChatGPT,2026-03-10,free,IN,web,organic_search,treatment,power_user,True,False,False
u_006393,ChatGPT,2025-11-20,free,BR,web,referral,treatment,casual_explorer,True,False,False
u_006394,Grok,2025-11-28,free,IN,android,social_media,treatment,casual_explorer,True,True,False
u_006395,Gemini,2025-11-08,pro,GB,web,referral,control,task_triager,False,False,False
u_006396,Claude,2026-02-26,free,GB,ios,social_media,control,casual_explorer,True,False,False
u_006397,Grok,2025-11-16,free,IN,ios,social_media,control,casual_explorer,False,False,False
u_006398,ChatGPT,2026-01-02,free,BR,ios,referral,treatment,task_triager,True,True,False
u_006399,Gemini,2026-01-18,free,IN,web,social_media,treatment,casual_explorer,True,True,False
u_006400,Claude,2025-12-17,pro,US,web,direct,control,casual_explorer,False,False,False
u_006401,Claude,2026-02-16,free,US,web,paid_ad,control,task_triager,False,False,False
u_006402,Grok,2026-01-03,free,SG,android,referral,treatment,power_user,False,False,False
u_006403,ChatGPT,2025-11-27,free,NG,web,organic_search,control,power_user,True,True,False
u_006404,Gemini,2025-11-06,free,CA,web,direct,treatment,casual_explorer,False,False,False
u_006405,ChatGPT,2026-01-21,free,US,web,referral,control,casual_explorer,True,False,False
u_006406,Claude,2025-12-20,free,US,android,referral,treatment,casual_explorer,True,False,False
u_006407,Claude,2025-12-14,free,IN,web,paid_ad,treatment,power_user,True,False,False
u_006408,Gemini,2026-01-27,pro,US,web,referral,control,task_triager,False,False,False
u_006409,Gemini,2026-03-15,free,IN,ios,direct,control,task_triager,False,False,False
u_006410,ChatGPT,2025-12-08,free,NG,web,organic_search,control,casual_explorer,False,False,False
u_006411,ChatGPT,2026-02-11,pro,DE,android,organic_search,treatment,task_triager,False,False,False
u_006412,ChatGPT,2026-01-07,free,FR,ios,organic_search,control,task_triager,False,False,False
u_006413,Claude,2025-11-28,free,US,ios,social_media,treatment,task_triager,True,False,False
u_006414,Grok,2026-03-10,free,IN,android,referral,treatment,casual_explorer,True,False,False
u_006415,Claude,2026-02-28,free,CA,web,social_media,control,casual_explorer,True,False,False
u_006416,ChatGPT,2026-02-04,free,IN,web,organic_search,treatment,power_user,True,True,False
u_006417,ChatGPT,2026-01-14,free,CA,ios,organic_search,treatment,task_triager,False,False,False
u_006418,ChatGPT,2026-01-28,free,GB,android,direct,treatment,task_triager,False,False,False
u_006419,Gemini,2026-02-25,pro,US,web,referral,control,task_triager,True,False,False
u_006420,ChatGPT,2025-11-01,free,US,web,direct,control,casual_explorer,True,False,False
u_006421,ChatGPT,2025-12-15,free,SG,ios,social_media,control,casual_explorer,True,False,False
u_006422,Gemini,2026-01-21,free,DE,web,organic_search,treatment,casual_explorer,False,False,False
u_006423,Gemini,2026-02-27,pro,IN,web,paid_ad,control,casual_explorer,True,True,False
u_006424,ChatGPT,2025-11-07,free,US,web,organic_search,treatment,casual_explorer,False,False,False
u_006425,ChatGPT,2025-11-05,free,GB,web,organic_search,control,casual_explorer,True,True,False
u_006426,ChatGPT,2026-02-15,free,FR,android,direct,control,task_triager,True,False,False
u_006427,Claude,2025-11-21,free,US,ios,organic_search,treatment,task_triager,False,False,False
u_006428,ChatGPT,2026-01-17,free,US,web,organic_search,treatment,task_triager,False,False,False
u_006429,Claude,2026-02-14,free,US,android,referral,treatment,task_triager,True,False,False
u_006430,Gemini,2025-11-25,free,CA,android,social_media,control,casual_explorer,True,True,False
u_006431,ChatGPT,2026-03-24,free,BR,ios,referral,control,power_user,False,False,False
u_006432,Grok,2026-03-27,free,US,web,app_store,treatment,task_triager,False,False,False
u_006433,ChatGPT,2026-02-19,free,US,ios,direct,treatment,task_triager,True,False,False
u_006434,Grok,2025-12-11,free,US,ios,direct,treatment,task_triager,True,False,False
u_006435,Grok,2026-03-09,pro,GB,ios,direct,treatment,task_triager,False,False,False
u_006436,Claude,2025-12-30,pro,AU,web,direct,control,task_triager,True,False,False
u_006437,Gemini,2025-11-26,pro,FR,web,organic_search,control,power_user,True,True,False
u_006438,ChatGPT,2025-11-16,free,SG,android,organic_search,treatment,casual_explorer,True,False,False
u_006439,Grok,2025-11-15,free,NG,web,direct,treatment,power_user,False,False,False
u_006440,Gemini,2025-12-04,free,GB,web,app_store,control,power_user,False,False,False
u_006441,Gemini,2026-03-17,free,DE,ios,social_media,treatment,power_user,True,True,False
u_006442,ChatGPT,2026-03-09,team,GB,ios,paid_ad,control,casual_explorer,True,False,False
u_006443,ChatGPT,2026-01-16,pro,GB,web,paid_ad,control,power_user,True,False,False
u_006444,Claude,2025-11-06,team,NG,ios,social_media,treatment,casual_explorer,True,False,False
u_006445,Grok,2026-02-19,free,IN,web,organic_search,control,casual_explorer,False,False,False
u_006446,Gemini,2025-12-01,free,US,web,paid_ad,treatment,casual_explorer,True,False,False
u_006447,Grok,2026-03-04,free,DE,web,organic_search,control,casual_explorer,True,True,False
u_006448,ChatGPT,2026-03-01,free,DE,android,paid_ad,control,casual_explorer,True,True,True
u_006449,Claude,2025-12-21,team,IN,ios,organic_search,treatment,power_user,False,False,False
u_006450,ChatGPT,2025-11-14,free,IN,web,organic_search,control,casual_explorer,True,False,False
u_006451,Gemini,2026-02-08,pro,US,ios,paid_ad,treatment,casual_explorer,False,False,False
u_006452,ChatGPT,2026-01-13,team,US,web,organic_search,control,task_triager,True,False,False
u_006453,Claude,2026-02-12,free,US,web,referral,treatment,casual_explorer,True,False,False
u_006454,Claude,2026-01-20,pro,SG,android,paid_ad,treatment,casual_explorer,True,True,False
u_006455,Claude,2026-03-14,free,BR,android,organic_search,control,casual_explorer,True,True,False
u_006456,ChatGPT,2026-02-05,pro,BR,android,social_media,control,casual_explorer,True,False,False
u_006457,Claude,2025-11-25,free,US,web,direct,treatment,power_user,True,True,False
u_006458,Gemini,2026-02-07,pro,FR,web,direct,treatment,task_triager,True,False,False
u_006459,ChatGPT,2025-11-20,free,GB,android,paid_ad,control,casual_explorer,True,False,False
u_006460,ChatGPT,2025-11-20,free,US,android,organic_search,control,casual_explorer,True,True,False
u_006461,Gemini,2025-11-03,team,IN,web,organic_search,treatment,casual_explorer,True,True,True
u_006462,Claude,2026-02-16,free,CA,ios,direct,control,task_triager,True,False,False
u_006463,ChatGPT,2026-01-09,free,IN,web,organic_search,control,power_user,True,False,False
u_006464,Claude,2026-01-02,free,US,android,social_media,control,task_triager,True,False,False
u_006465,Gemini,2025-11-28,free,IN,web,organic_search,treatment,power_user,True,True,False
u_006466,ChatGPT,2025-11-12,free,US,web,referral,control,task_triager,True,False,False
u_006467,ChatGPT,2026-01-11,team,IN,web,referral,control,task_triager,True,False,False
u_006468,ChatGPT,2026-03-06,free,IN,web,social_media,treatment,task_triager,True,False,False
u_006469,Grok,2026-02-24,free,IN,android,referral,control,power_user,True,True,False
u_006470,Claude,2026-03-06,free,AU,web,organic_search,treatment,casual_explorer,True,False,False
u_006471,Claude,2026-01-09,free,US,web,social_media,control,casual_explorer,True,True,False
u_006472,Gemini,2026-02-10,pro,IN,web,referral,treatment,power_user,True,True,False
u_006473,Claude,2026-03-21,free,CA,ios,paid_ad,control,task_triager,True,True,False
u_006474,ChatGPT,2025-12-10,free,IN,web,referral,control,task_triager,True,True,False
u_006475,ChatGPT,2026-01-07,free,IN,ios,organic_search,control,power_user,True,True,False
u_006476,Gemini,2026-01-18,free,DE,ios,organic_search,treatment,task_triager,True,True,True
u_006477,Gemini,2025-11-28,free,DE,android,referral,treatment,power_user,False,False,False
u_006478,ChatGPT,2026-03-19,free,IN,web,paid_ad,control,casual_explorer,False,False,False
u_006479,Grok,2026-02-19,free,US,web,social_media,control,task_triager,True,False,False
u_006480,Claude,2025-12-06,pro,DE,android,direct,treatment,task_triager,True,False,False
u_006481,Grok,2025-12-31,free,IN,web,organic_search,control,casual_explorer,False,False,False
u_006482,ChatGPT,2026-01-24,free,BR,android,social_media,treatment,casual_explorer,False,False,False
u_006483,Claude,2025-11-13,free,AU,web,paid_ad,treatment,task_triager,True,False,False
u_006484,Grok,2026-02-20,free,IN,android,direct,control,casual_explorer,True,True,True
u_006485,Grok,2025-11-03,free,IN,web,organic_search,treatment,casual_explorer,True,False,False
u_006486,ChatGPT,2026-02-09,pro,FR,ios,organic_search,control,power_user,False,False,False
u_006487,Claude,2025-12-10,free,SG,ios,organic_search,control,casual_explorer,True,False,False
u_006488,ChatGPT,2026-03-06,team,GB,web,referral,treatment,casual_explorer,True,False,False
u_006489,ChatGPT,2026-03-08,free,SG,ios,referral,treatment,casual_explorer,True,False,False
u_006490,Grok,2025-12-31,pro,CA,web,social_media,treatment,power_user,False,False,False
u_006491,Claude,2025-11-29,free,CA,web,direct,control,casual_explorer,False,False,False
u_006492,ChatGPT,2026-01-13,free,US,web,organic_search,treatment,casual_explorer,True,False,False
u_006493,ChatGPT,2025-12-07,free,BR,web,organic_search,treatment,casual_explorer,True,False,False
u_006494,Gemini,2026-01-25,pro,DE,web,social_media,control,task_triager,True,True,False
u_006495,ChatGPT,2026-01-21,free,US,web,referral,treatment,casual_explorer,True,False,False
u_006496,ChatGPT,2025-11-04,free,GB,android,social_media,treatment,power_user,True,True,False
u_006497,Claude,2026-01-20,free,GB,ios,social_media,treatment,task_triager,True,True,False
u_006498,ChatGPT,2025-11-08,free,US,web,direct,control,task_triager,False,False,False
u_006499,ChatGPT,2026-03-08,free,US,web,direct,control,power_user,True,False,False
u_006500,ChatGPT,2026-02-24,team,US,web,social_media,control,casual_explorer,False,False,False
u_006501,Gemini,2026-01-16,free,DE,android,organic_search,treatment,casual_explorer,True,False,False
u_006502,ChatGPT,2025-11-09,free,GB,ios,social_media,control,power_user,True,True,False
u_006503,Gemini,2026-03-27,pro,US,android,social_media,treatment,task_triager,True,False,False
u_006504,Gemini,2026-01-22,free,NG,ios,referral,control,task_triager,False,False,False
u_006505,Claude,2026-03-16,free,US,ios,paid_ad,treatment,task_triager,True,False,False
u_006506,ChatGPT,2025-11-21,free,US,ios,organic_search,control,task_triager,True,False,False
u_006507,Gemini,2026-01-21,free,BR,web,direct,control,power_user,False,False,False
u_006508,Gemini,2026-03-09,free,GB,ios,social_media,control,task_triager,False,False,False
u_006509,ChatGPT,2026-02-22,free,IN,web,referral,control,task_triager,True,False,False
u_006510,Claude,2026-03-08,free,IN,web,referral,control,power_user,False,False,False
u_006511,Claude,2025-11-30,free,US,web,referral,control,casual_explorer,True,False,False
u_006512,ChatGPT,2025-12-05,free,IN,web,organic_search,treatment,task_triager,True,True,False
u_006513,Gemini,2025-12-05,free,US,web,organic_search,control,power_user,True,True,True
u_006514,Claude,2026-02-24,free,NG,android,organic_search,treatment,task_triager,True,True,False
u_006515,Grok,2025-11-10,pro,SG,ios,direct,treatment,casual_explorer,False,False,False
u_006516,ChatGPT,2025-12-25,free,DE,web,direct,treatment,casual_explorer,True,True,False
u_006517,Gemini,2025-11-19,free,US,ios,organic_search,control,task_triager,False,False,False
u_006518,ChatGPT,2025-12-28,free,DE,ios,social_media,control,casual_explorer,False,False,False
u_006519,Gemini,2025-12-09,free,NG,web,social_media,treatment,casual_explorer,True,False,False
u_006520,ChatGPT,2026-03-11,free,US,web,direct,treatment,casual_explorer,False,False,False
u_006521,Claude,2026-01-07,free,IN,web,paid_ad,control,task_triager,True,False,False
u_006522,ChatGPT,2026-01-11,free,US,web,organic_search,treatment,casual_explorer,False,False,False
u_006523,Gemini,2026-01-24,free,SG,android,social_media,treatment,casual_explorer,True,True,False
u_006524,Gemini,2026-01-02,free,FR,web,app_store,control,task_triager,False,False,False
u_006525,ChatGPT,2026-01-20,pro,BR,web,social_media,treatment,power_user,True,True,True
u_006526,ChatGPT,2026-03-12,free,US,ios,direct,control,task_triager,True,False,False
u_006527,Claude,2026-03-09,free,IN,web,social_media,treatment,power_user,False,False,False
u_006528,Gemini,2025-12-02,free,IN,web,paid_ad,treatment,casual_explorer,True,True,False
u_006529,ChatGPT,2025-11-26,free,SG,ios,organic_search,treatment,casual_explorer,True,False,False
u_006530,ChatGPT,2025-11-01,pro,CA,ios,organic_search,control,casual_explorer,True,True,False
u_006531,Gemini,2025-12-01,free,CA,web,social_media,control,casual_explorer,True,False,False
u_006532,Claude,2026-02-19,team,US,web,social_media,treatment,casual_explorer,True,False,False
u_006533,ChatGPT,2025-11-20,free,BR,web,social_media,treatment,casual_explorer,True,True,False
u_006534,Claude,2026-02-18,free,US,ios,referral,control,task_triager,True,False,False
u_006535,Grok,2026-01-11,free,US,ios,organic_search,treatment,task_triager,True,False,False
u_006536,ChatGPT,2025-12-10,free,FR,android,organic_search,treatment,casual_explorer,False,False,False
u_006537,Gemini,2026-02-26,free,IN,web,organic_search,control,task_triager,True,False,False
u_006538,Gemini,2025-12-23,free,US,web,referral,treatment,casual_explorer,True,False,False
u_006539,ChatGPT,2026-03-21,team,GB,web,organic_search,treatment,task_triager,True,True,False
u_006540,Grok,2025-12-30,pro,GB,android,organic_search,treatment,task_triager,True,True,False
u_006541,ChatGPT,2026-03-26,free,GB,web,organic_search,treatment,power_user,True,False,False
u_006542,ChatGPT,2026-03-24,free,IN,android,organic_search,control,power_user,True,False,False
u_006543,Claude,2026-02-11,free,GB,web,organic_search,control,casual_explorer,True,True,True
u_006544,Gemini,2025-11-16,pro,US,web,organic_search,treatment,task_triager,False,False,False
u_006545,ChatGPT,2025-11-13,free,BR,web,direct,treatment,power_user,True,False,False
u_006546,ChatGPT,2026-02-12,free,BR,ios,organic_search,control,casual_explorer,True,True,True
u_006547,ChatGPT,2025-12-24,pro,BR,web,paid_ad,control,casual_explorer,False,False,False
u_006548,ChatGPT,2025-11-12,free,CA,android,organic_search,control,casual_explorer,True,True,False
u_006549,Claude,2026-03-02,free,IN,web,social_media,treatment,casual_explorer,False,False,False
u_006550,Claude,2026-03-03,free,IN,ios,organic_search,control,task_triager,True,False,False
u_006551,ChatGPT,2026-02-11,free,BR,android,direct,control,task_triager,False,False,False
u_006552,Grok,2026-03-26,free,US,web,paid_ad,treatment,power_user,True,True,False
u_006553,Gemini,2025-11-17,pro,NG,web,direct,control,casual_explorer,True,False,False
u_006554,Grok,2025-11-29,free,US,web,social_media,control,casual_explorer,False,False,False
u_006555,ChatGPT,2025-11-10,pro,BR,web,referral,treatment,task_triager,True,False,False
u_006556,Grok,2025-12-02,free,IN,web,app_store,control,task_triager,True,False,False
u_006557,Claude,2026-01-24,free,NG,web,referral,treatment,power_user,False,False,False
u_006558,ChatGPT,2026-01-15,free,FR,ios,organic_search,control,casual_explorer,True,True,False
u_006559,Grok,2026-01-19,free,US,android,organic_search,treatment,casual_explorer,False,False,False
u_006560,Claude,2025-12-02,free,US,web,social_media,control,casual_explorer,False,False,False
u_006561,ChatGPT,2026-02-24,free,AU,android,social_media,control,casual_explorer,True,False,False
u_006562,ChatGPT,2026-01-08,pro,DE,web,paid_ad,treatment,casual_explorer,True,False,False
u_006563,Claude,2025-11-16,free,IN,ios,social_media,control,task_triager,False,False,False
u_006564,ChatGPT,2025-11-27,pro,US,android,referral,treatment,casual_explorer,True,True,False
u_006565,ChatGPT,2025-12-19,free,US,android,social_media,treatment,casual_explorer,False,False,False
u_006566,Gemini,2026-02-05,free,NG,web,referral,control,task_triager,False,False,False
u_006567,Claude,2026-01-06,free,US,web,organic_search,control,casual_explorer,True,True,False
u_006568,Gemini,2025-12-29,pro,US,web,referral,control,casual_explorer,True,False,False
u_006569,Gemini,2026-03-08,free,GB,ios,organic_search,treatment,task_triager,False,False,False
u_006570,Gemini,2026-01-12,free,US,ios,paid_ad,treatment,task_triager,True,False,False
u_006571,ChatGPT,2025-11-04,free,US,web,organic_search,treatment,casual_explorer,True,False,False
u_006572,Gemini,2026-01-21,free,IN,ios,referral,control,task_triager,False,False,False
u_006573,Gemini,2025-12-29,free,CA,ios,organic_search,treatment,casual_explorer,True,True,False
u_006574,Gemini,2025-12-08,free,IN,android,paid_ad,control,casual_explorer,False,False,False
u_006575,ChatGPT,2026-03-01,free,US,web,paid_ad,treatment,task_triager,False,False,False
u_006576,Grok,2026-02-01,free,CA,web,organic_search,treatment,task_triager,False,False,False
u_006577,Grok,2026-01-24,free,DE,web,direct,treatment,task_triager,False,False,False
u_006578,ChatGPT,2025-11-04,free,IN,ios,direct,treatment,casual_explorer,True,False,False
u_006579,ChatGPT,2025-11-08,pro,US,web,referral,control,power_user,True,True,False
u_006580,Grok,2025-11-01,pro,IN,web,organic_search,control,task_triager,True,False,False
u_006581,Claude,2026-03-30,free,US,ios,direct,treatment,task_triager,True,False,False
u_006582,ChatGPT,2025-12-17,free,GB,ios,organic_search,treatment,task_triager,False,False,False
u_006583,ChatGPT,2025-11-26,pro,FR,web,organic_search,treatment,power_user,False,False,False
u_006584,ChatGPT,2026-01-25,free,BR,web,app_store,control,task_triager,False,False,False
u_006585,Gemini,2025-11-11,free,GB,web,referral,treatment,casual_explorer,True,False,False
u_006586,ChatGPT,2025-12-01,free,US,ios,social_media,control,casual_explorer,True,False,False
u_006587,Gemini,2026-01-29,pro,BR,web,referral,control,casual_explorer,True,True,False
u_006588,Gemini,2026-03-11,free,BR,ios,organic_search,treatment,task_triager,True,False,False
u_006589,Gemini,2026-01-24,pro,CA,web,social_media,control,casual_explorer,True,False,False
u_006590,Claude,2025-12-10,free,GB,android,social_media,control,task_triager,True,False,False
u_006591,Gemini,2026-03-02,free,CA,web,direct,control,casual_explorer,True,True,False
u_006592,Claude,2026-02-24,free,US,ios,organic_search,treatment,casual_explorer,False,False,False
u_006593,ChatGPT,2025-11-09,free,CA,web,paid_ad,control,casual_explorer,True,False,False
u_006594,Gemini,2026-03-08,free,GB,ios,referral,control,task_triager,True,True,False
u_006595,ChatGPT,2026-02-18,free,BR,web,organic_search,control,casual_explorer,False,False,False
u_006596,Gemini,2025-11-03,free,DE,web,organic_search,control,casual_explorer,True,True,False
u_006597,ChatGPT,2026-03-27,free,SG,web,direct,control,task_triager,False,False,False
u_006598,ChatGPT,2025-11-29,free,CA,android,referral,control,power_user,False,False,False
u_006599,Claude,2025-12-17,free,GB,ios,direct,control,casual_explorer,True,False,False
u_006600,ChatGPT,2026-01-10,free,US,web,paid_ad,control,task_triager,False,False,False
u_006601,Claude,2026-01-19,free,DE,ios,social_media,treatment,power_user,True,True,False
u_006602,ChatGPT,2025-11-14,free,US,web,organic_search,control,task_triager,True,False,False
u_006603,ChatGPT,2025-11-08,pro,US,web,paid_ad,control,casual_explorer,False,False,False
u_006604,ChatGPT,2025-12-03,free,IN,ios,direct,control,task_triager,True,False,False
u_006605,ChatGPT,2025-11-10,free,US,ios,social_media,treatment,task_triager,False,False,False
u_006606,Gemini,2025-11-08,free,DE,web,organic_search,control,casual_explorer,False,False,False
u_006607,Grok,2025-12-17,free,US,ios,organic_search,control,task_triager,True,False,False
u_006608,Gemini,2025-11-15,free,AU,android,organic_search,treatment,task_triager,True,False,False
u_006609,Claude,2025-11-18,free,US,android,referral,treatment,task_triager,True,True,False
u_006610,ChatGPT,2026-02-12,pro,FR,web,direct,control,casual_explorer,False,False,False
u_006611,Gemini,2025-12-06,free,FR,web,referral,treatment,task_triager,True,False,False
u_006612,ChatGPT,2026-02-16,pro,IN,web,referral,treatment,casual_explorer,False,False,False
u_006613,ChatGPT,2025-11-02,free,US,ios,direct,control,casual_explorer,True,False,False
u_006614,ChatGPT,2025-11-28,free,NG,android,referral,control,task_triager,True,False,False
u_006615,Claude,2025-11-14,pro,IN,web,referral,treatment,casual_explorer,True,True,False
u_006616,Grok,2025-12-06,free,FR,web,direct,control,task_triager,False,False,False
u_006617,Claude,2025-12-31,free,IN,web,referral,treatment,casual_explorer,True,False,False
u_006618,ChatGPT,2026-03-08,free,IN,web,direct,control,power_user,False,False,False
u_006619,ChatGPT,2025-11-10,pro,US,ios,app_store,treatment,task_triager,True,False,False
u_006620,ChatGPT,2026-02-28,team,GB,web,referral,treatment,casual_explorer,True,True,True
u_006621,Claude,2025-12-16,free,US,android,social_media,treatment,task_triager,True,False,False
u_006622,Claude,2026-02-05,free,IN,ios,paid_ad,control,casual_explorer,True,False,False
u_006623,Gemini,2026-03-06,free,FR,web,organic_search,treatment,task_triager,False,False,False
u_006624,ChatGPT,2026-02-10,free,IN,ios,app_store,control,casual_explorer,True,True,False
u_006625,ChatGPT,2026-03-18,free,US,web,paid_ad,treatment,task_triager,True,False,False
u_006626,Grok,2025-11-11,free,GB,web,social_media,treatment,casual_explorer,True,False,False
